timestamps,AccelerationX,AccelerationY,AccelerationZ,AngularRateX,AngularRateY,AngularRateZ,ImuValid,AltitudeValid,Altitude,AltitudeAccuracy,Speed,SpeedAccuracy,SpeedValid,TimeValid,TimeConfirmed,Epoch,FenceValid,FenceCombined,Fence1,Fence2,Fence3,Fence4,PositionAccuracy,Latitude,Longitude,PositionValid,AttitudeValid,Roll,Pitch,Heading,RollAccuracy,PitchAccuracy,HeadingAccuracy,DistanceTrip,DistanceAccuracy,DistanceValid,DistanceTotal,FixType,Satellites
,m/s^2,m/s^2,m/s^2,deg/s,deg/s,deg/s,,,m,m,m/s,m/s,,,,sec,,,,,,,m,deg,deg,,,deg,deg,deg,deg,deg,deg,m,m,,km,,
2022-05-24 06:21:52.054150144+01:00,0.07150537634408652,0.6383736559139783,10.209879032258065,0.5267473118279568,-0.19650537634408652,-1.1965053763440865,1,1,79.40000000000055,2,1.4251722647321858,0.4279543873596342,1,1,0,1653369704.9968588,1,0,0,0,0,0,4,56.0703960010567,10.160328008453673,1,1,0.49995527950310553,0.2998658385093279,79.40174409937889,0.4,0.20008944099378898,0.7000000000000001,2,3,1,290,1,0
2022-05-24 06:21:52.054599936+01:00,0.06908602150537294,0.6389784946236567,10.20806451612903,0.5279569892473135,-0.19408602150537294,-1.194086021505373,1,1,79.40000000000055,2,1.425448176488124,0.42796959157308945,1,1,0,1653369704.9973135,1,0,0,0,0,0,4,56.07039600241533,10.160328019322693,1,1,0.5,0.30000000000001137,79.4,0.4,0.2,0.7000000000000001,2,3,1,290,1,0
2022-05-24 06:21:52.055099904+01:00,0.06639784946236846,0.6396505376344079,10.206048387096777,0.5293010752688158,-0.19139784946236846,-1.1913978494623685,1,1,79.40000000000055,2,1.4257547451058317,0.4279864851435953,1,1,0,1653369704.9978187,1,0,0,0,0,0,4,56.07039600392491,10.160328031399379,1,1,0.500100633994163,0.30000000000001137,79.4,0.4,0.2,0.7000000000000001,3,3,1,290,1,0
2022-05-24 06:21:52.055500032+01:00,0.06424731182794576,0.6401881720430136,10.20443548387096,0.5303763440860271,-0.18924731182794574,-1.1892473118279459,1,1,79.40000000000055,2,1.426,0.428,1,1,0,1653369704.9982228,1,0,0,0,0,0,4,56.07039600513258,10.160328041060728,1,1,0.5001811411894941,0.30000000000001137,79.4,0.4,0.2,0.7000000000000001,3,3,1,290,1,0
2022-05-24 06:21:52.055749888+01:00,0.06290322580645306,0.6405241935483867,10.20342741935484,0.5310483870967735,-0.18790322580645308,-1.187903225806453,1,1,79.40000000000055,2,1.4260246565692143,0.4280110702963819,1,1,0,1653369704.9984756,1,0,0,0,0,0,4,56.070396005887375,10.160328047099071,1,1,0.5002314581865752,0.30000000000001137,79.4,0.4,0.2,0.7000000000000001,3,3,1,290,1,0
2022-05-24 06:21:52.137200128+01:00,-0.375,0.75,9.875,0.75,0.25,-0.75,1,1,79.40000000000055,2,1.4340577668193024,0.43161777285764596,1,1,0,1653369705.0807698,1,0,0,0,0,0,4,56.07039625179891,10.160330014391377,1,1,0.5166247358357666,0.30000000000001137,79.4,0.4,0.2,0.7000000000000001,3,3,1,290,1,0
2022-05-24 06:21:52.239249920+01:00,-0.25,1.0,9.875,0.5,-0.75,-1.0,1,1,79.40000000000055,2,1.4441225783726663,0.436136667840789,1,1,0,1653369705.1838775,1,0,0,0,0,0,4,56.07039655990538,10.160332479243186,1,1,0.5371641340444836,0.30000000000001137,79.4,0.4,0.2,0.7000000000000001,3,3,1,290,1,0
2022-05-24 06:21:52.342200064+01:00,0.0,0.625,10.125,0.5,-0.75,-1.0,1,1,79.40000000000055,2,1.4542761535752025,0.44069541589090727,1,1,0,1653369705.2878945,1,0,0,0,0,0,4,56.07039687072911,10.160334965833032,1,1,0.5578846734426941,0.30000000000001137,79.4,0.4,0.2,0.7000000000000001,3,3,1,290,1,0
2022-05-24 06:21:52.443249920+01:00,0.0,0.75,10.125,0.5,-0.25,-0.75,1,1,79.40000000000055,2,1.4642423388517085,0.44517002968852215,1,1,0,1653369705.389992,1,0,0,0,0,0,4,56.07039717581642,10.160337406531466,1,1,0.5782228036630844,0.30000000000001137,79.4,0.4,0.2,0.7000000000000001,3,3,1,290,1,0
2022-05-24 06:21:52.545250048+01:00,-0.25,0.75,10.0,0.75,-0.25,-0.75,1,1,79.40000000000055,2,1.4743022190912294,0.44968671061238874,1,1,0,1653369705.4930491,1,0,0,0,0,0,4,56.070397483771934,10.160339870175607,1,1,0.5987521384723848,0.30000000000001137,79.4,0.4,0.2,0.7000000000000001,3,3,1,290,1,0
